assessment_id,tin,tax_type,yofa,period,kind,caution_flag,amount,due_date,assessed_at
A00002451,101893L,CIT,2025,2025,SELF,0,3127.4,2025-06-30,2025-05-31 09:00:00
A00002452,101898B,VAT,2020,2020,SELF,0,595.98,2020-12-15,2020-11-15 09:00:00
A00002453,101898B,VAT,2021,2021,SELF,0,745.7,2021-06-15,2021-05-16 09:00:00
A00002454,101898B,VAT,2022,2022,SELF,0,1107.9,2022-12-15,2022-11-15 09:00:00
A00002455,101898B,VAT,2023,2023,SELF,0,1521.53,2023-03-15,2023-02-13 09:00:00
A00002456,101898B,VAT,2024,2024,SELF,0,2407.44,2024-06-15,2024-05-16 09:00:00
A00002457,101898B,VAT,2025,2025,DEFAULT,0,2091.4,2025-12-15,2025-11-15 09:00:00
A00002458,101898B,CIT,2020,2020,SELF,0,819.79,2020-06-30,2020-05-31 09:00:00
A00002459,101898B,CIT,2021,2021,SELF,0,460.22,2021-06-30,2021-05-31 09:00:00
A00002460,101898B,CIT,2022,2022,DEFAULT,1,1272.43,2022-06-30,2022-05-31 09:00:00
A00002461,101898B,CIT,2023,2023,SELF,0,172.38,2023-06-30,2023-05-31 09:00:00
A00002462,101898B,CIT,2024,2024,DEFAULT,0,3122.36,2024-06-30,2024-05-31 09:00:00
A00002463,101898B,CIT,2025,2025,SELF,0,6182.92,2025-06-30,2025-05-31 09:00:00
A00002464,101898B,FSS,2021,2021,SELF,0,315.35,2021-06-15,2021-05-16 09:00:00
A00002465,101898B,FSS,2022,2022,SELF,0,342.6,2022-12-15,2022-11-15 09:00:00
A00002466,101898B,FSS,2023,2023,SELF,0,791.58,2023-06-15,2023-05-16 09:00:00
A00002467,101898B,FSS,2024,2024,AUTHORITY,0,3409.67,2024-03-15,2024-02-14 09:00:00
A00002468,101898B,FSS,2025,2025,SELF,0,5959.49,2025-12-15,2025-11-15 09:00:00
A00002469,101905A,CIT,2020,2020,SELF,0,1075.06,2020-06-30,2020-05-31 09:00:00
A00002470,101905A,CIT,2021,2021,SELF,0,521.21,2021-06-30,2021-05-31 09:00:00
A00002471,101905A,CIT,2022,2022,SELF,0,1019.88,2022-06-30,2022-05-31 09:00:00
A00002472,101905A,CIT,2023,2023,SELF,0,1235.41,2023-06-30,2023-05-31 09:00:00
A00002473,101905A,CIT,2024,2024,SELF,0,3731.06,2024-06-30,2024-05-31 09:00:00
A00002474,101905A,CIT,2025,2025,AUTHORITY,0,5575.38,2025-06-30,2025-05-31 09:00:00
A00002475,101905A,VAT,2023,2023,SELF,0,1542.48,2023-12-15,2023-11-15 09:00:00
A00002476,101905A,VAT,2024,2024,SELF,0,2930.11,2024-09-15,2024-08-16 09:00:00
A00002477,101905A,VAT,2025,2025,DEFAULT,0,2207.87,2025-09-15,2025-08-16 09:00:00
A00002478,101905A,FSS,2021,2021,SELF,0,219.64,2021-03-15,2021-02-13 09:00:00
A00002479,101905A,FSS,2022,2022,SELF,0,244.68,2022-03-15,2022-02-13 09:00:00
A00002480,101905A,FSS,2023,2023,SELF,0,2404.13,2023-09-15,2023-08-16 09:00:00
A00002481,101905A,FSS,2024,2024,SELF,0,3915.47,2024-06-15,2024-05-16 09:00:00
A00002482,101905A,FSS,2025,2025,SELF,0,3752.47,2025-06-15,2025-05-16 09:00:00
A00002483,101905A,CIT,2022,2022,SELF,0,1040.4,2022-06-30,2022-05-31 09:00:00
A00002484,101905A,CIT,2023,2023,SELF,0,1116.82,2023-06-30,2023-05-31 09:00:00
A00002485,101905A,CIT,2024,2024,SELF,0,2926.01,2024-06-30,2024-05-31 09:00:00
A00002486,101905A,CIT,2025,2025,SELF,0,6564.85,2025-06-30,2025-05-31 09:00:00
A00002487,101914H,VAT,2021,2021,SELF,0,161.61,2021-06-15,2021-05-16 09:00:00
A00002488,101914H,VAT,2022,2022,SELF,0,196.49,2022-06-15,2022-05-16 09:00:00
A00002489,101914H,VAT,2023,2023,SELF,0,2055.51,2023-06-15,2023-05-16 09:00:00
A00002490,101914H,VAT,2024,2024,SELF,0,576.89,2024-12-15,2024-11-15 09:00:00
A00002491,101914H,VAT,2025,2025,SELF,0,2645.76,2025-06-15,2025-05-16 09:00:00
A00002492,101920G,FSS,2022,2022,SELF,0,275.64,2022-12-15,2022-11-15 09:00:00
A00002493,101920G,FSS,2023,2023,SELF,0,952.97,2023-03-15,2023-02-13 09:00:00
A00002494,101920G,FSS,2024,2024,SELF,0,3875.47,2024-12-15,2024-11-15 09:00:00
A00002495,101920G,FSS,2025,2025,SELF,0,3076.01,2025-03-15,2025-02-13 09:00:00
A00002496,101920G,VAT,2021,2021,DEFAULT,1,1564.48,2021-09-15,2021-08-16 09:00:00
A00002497,101920G,VAT,2022,2022,SELF,0,1798.63,2022-09-15,2022-08-16 09:00:00
A00002498,101920G,VAT,2023,2023,SELF,0,1774.54,2023-03-15,2023-02-13 09:00:00
A00002499,101920G,VAT,2024,2024,SELF,0,2275.72,2024-12-15,2024-11-15 09:00:00
A00002500,101920G,VAT,2025,2025,SELF,0,4304.77,2025-06-15,2025-05-16 09:00:00
A00002501,101928L,SSC,2023,2023,SELF,0,477.84,2023-09-15,2023-08-16 09:00:00
A00002502,101928L,SSC,2024,2024,DEFAULT,1,1172.3,2024-03-15,2024-02-14 09:00:00
A00002503,101928L,SSC,2025,2025,SELF,0,7104.54,2025-09-15,2025-08-16 09:00:00
A00002504,101928L,VAT,2023,2023,SELF,0,140.75,2023-12-15,2023-11-15 09:00:00
A00002505,101928L,VAT,2024,2024,SELF,0,1661.11,2024-03-15,2024-02-14 09:00:00
A00002506,101928L,VAT,2025,2025,AUTHORITY,0,6499.0,2025-06-15,2025-05-16 09:00:00
A00002507,101935L,CIT,2020,2020,SELF,0,4771.4,2020-06-30,2020-05-31 09:00:00
A00002508,101935L,CIT,2021,2021,SELF,0,5088.89,2021-06-30,2021-05-31 09:00:00
A00002509,101935L,CIT,2022,2022,SELF,0,11835.24,2022-06-30,2022-05-31 09:00:00
A00002510,101935L,CIT,2023,2023,AUTHORITY,0,13769.29,2023-06-30,2023-05-31 09:00:00
A00002511,101935L,CIT,2024,2024,SELF,0,6334.69,2024-06-30,2024-05-31 09:00:00
A00002512,101935L,CIT,2025,2025,SELF,0,14454.34,2025-06-30,2025-05-31 09:00:00
A00002513,101935L,FSS,2023,2023,SELF,0,16372.82,2023-12-15,2023-11-15 09:00:00
A00002514,101935L,FSS,2024,2024,SELF,0,21164.36,2024-06-15,2024-05-16 09:00:00
A00002515,101935L,FSS,2025,2025,SELF,0,31843.08,2025-03-15,2025-02-13 09:00:00
A00002516,101941H,VAT,2022,2022,SELF,0,719.03,2022-06-15,2022-05-16 09:00:00
A00002517,101941H,VAT,2023,2023,SELF,0,2003.35,2023-06-15,2023-05-16 09:00:00
A00002518,101941H,VAT,2024,2024,SELF,0,2380.37,2024-09-15,2024-08-16 09:00:00
A00002519,101941H,VAT,2025,2025,SELF,0,4887.28,2025-09-15,2025-08-16 09:00:00
A00002520,101949H,FSS,2021,2021,SELF,0,597.52,2021-06-15,2021-05-16 09:00:00
A00002521,101949H,FSS,2022,2022,SELF,0,109.44,2022-09-15,2022-08-16 09:00:00
A00002522,101949H,FSS,2023,2023,SELF,0,2559.45,2023-12-15,2023-11-15 09:00:00
A00002523,101949H,FSS,2024,2024,SELF,0,1614.18,2024-09-15,2024-08-16 09:00:00
A00002524,101949H,FSS,2025,2025,SELF,0,4189.37,2025-06-15,2025-05-16 09:00:00
A00002525,101949H,CIT,2023,2023,SELF,0,484.11,2023-06-30,2023-05-31 09:00:00
A00002526,101949H,CIT,2024,2024,SELF,0,1838.02,2024-06-30,2024-05-31 09:00:00
A00002527,101949H,CIT,2025,2025,SELF,0,7395.09,2025-06-30,2025-05-31 09:00:00
A00002528,101949H,SSC,2022,2022,SELF,0,873.34,2022-09-15,2022-08-16 09:00:00
A00002529,101949H,SSC,2023,2023,SELF,0,2146.68,2023-09-15,2023-08-16 09:00:00
A00002530,101949H,SSC,2024,2024,SELF,0,791.04,2024-03-15,2024-02-14 09:00:00
A00002531,101949H,SSC,2025,2025,SELF,0,4136.7,2025-09-15,2025-08-16 09:00:00
A00002532,101949H,VAT,2023,2023,SELF,0,286.99,2023-03-15,2023-02-13 09:00:00
A00002533,101949H,VAT,2024,2024,SELF,0,872.64,2024-09-15,2024-08-16 09:00:00
A00002534,101949H,VAT,2025,2025,SELF,0,6544.37,2025-06-15,2025-05-16 09:00:00
A00002535,101956B,FSS,2020,2020,SELF,0,623.41,2020-03-15,2020-02-14 09:00:00
A00002536,101956B,FSS,2021,2021,SELF,0,274.3,2021-09-15,2021-08-16 09:00:00
A00002537,101956B,FSS,2022,2022,SELF,0,1590.75,2022-06-15,2022-05-16 09:00:00
A00002538,101956B,FSS,2023,2023,SELF,0,1874.38,2023-09-15,2023-08-16 09:00:00
A00002539,101956B,FSS,2024,2024,SELF,0,3142.26,2024-09-15,2024-08-16 09:00:00
A00002540,101956B,FSS,2025,2025,AUTHORITY,0,4191.82,2025-09-15,2025-08-16 09:00:00
A00002541,101960L,CIT,2020,2020,SELF,0,473.66,2020-06-30,2020-05-31 09:00:00
A00002542,101960L,CIT,2021,2021,SELF,0,345.75,2021-06-30,2021-05-31 09:00:00
A00002543,101960L,CIT,2022,2022,SELF,0,179.53,2022-06-30,2022-05-31 09:00:00
A00002544,101960L,CIT,2023,2023,SELF,0,1469.86,2023-06-30,2023-05-31 09:00:00
A00002545,101960L,CIT,2024,2024,DEFAULT,0,3440.25,2024-06-30,2024-05-31 09:00:00
A00002546,101960L,CIT,2025,2025,SELF,0,6098.56,2025-06-30,2025-05-31 09:00:00
A00002547,101960L,SSC,2023,2023,AUTHORITY,0,2301.85,2023-06-15,2023-05-16 09:00:00
A00002548,101960L,SSC,2024,2024,SELF,0,819.84,2024-03-15,2024-02-14 09:00:00
A00002549,101960L,SSC,2025,2025,DEFAULT,1,3682.75,2025-12-15,2025-11-15 09:00:00
A00002550,101970G,SSC,2021,2021,AUTHORITY,0,1248.62,2021-03-15,2021-02-13 09:00:00
A00002551,101970G,SSC,2022,2022,SELF,0,1096.42,2022-09-15,2022-08-16 09:00:00
A00002552,101970G,SSC,2023,2023,SELF,0,312.48,2023-09-15,2023-08-16 09:00:00
A00002553,101970G,SSC,2024,2024,SELF,0,3161.54,2024-06-15,2024-05-16 09:00:00
A00002554,101970G,SSC,2025,2025,SELF,0,4693.42,2025-12-15,2025-11-15 09:00:00
A00002555,101976G,PIT,2023,2023,AUTHORITY,0,11.87,2023-06-30,2023-05-31 09:00:00
A00002556,101976G,PIT,2024,2024,SELF,0,23.32,2024-06-30,2024-05-31 09:00:00
A00002557,101976G,PIT,2025,2025,SELF,0,31.49,2025-06-30,2025-05-31 09:00:00
A00002558,101976G,CIT,2023,2023,DEFAULT,0,14.58,2023-06-30,2023-05-31 09:00:00
A00002559,101976G,CIT,2024,2024,SELF,0,21.5,2024-06-30,2024-05-31 09:00:00
A00002560,101976G,CIT,2025,2025,SELF,0,45.86,2025-06-30,2025-05-31 09:00:00
A00002561,101985B,CIT,2022,2022,SELF,0,308.07,2022-06-30,2022-05-31 09:00:00
A00002562,101985B,CIT,2023,2023,SELF,0,1765.62,2023-06-30,2023-05-31 09:00:00
A00002563,101985B,CIT,2024,2024,SELF,0,2579.59,2024-06-30,2024-05-31 09:00:00
A00002564,101985B,CIT,2025,2025,SELF,0,930.41,2025-06-30,2025-05-31 09:00:00
A00002565,101985B,CIT,2021,2021,SELF,0,1563.25,2021-06-30,2021-05-31 09:00:00
A00002566,101985B,CIT,2022,2022,SELF,0,1797.61,2022-06-30,2022-05-31 09:00:00
A00002567,101985B,CIT,2023,2023,DEFAULT,1,226.62,2023-06-30,2023-05-31 09:00:00
A00002568,101985B,CIT,2024,2024,SELF,0,3553.77,2024-06-30,2024-05-31 09:00:00
A00002569,101985B,CIT,2025,2025,SELF,0,4845.1,2025-06-30,2025-05-31 09:00:00
A00002570,101991G,CIT,2020,2020,SELF,0,47.59,2020-06-30,2020-05-31 09:00:00
A00002571,101991G,CIT,2021,2021,SELF,0,70.01,2021-06-30,2021-05-31 09:00:00
A00002572,101991G,CIT,2022,2022,SELF,0,99.45,2022-06-30,2022-05-31 09:00:00
A00002573,101991G,CIT,2023,2023,SELF,0,82.45,2023-06-30,2023-05-31 09:00:00
A00002574,101991G,CIT,2024,2024,DEFAULT,1,429.95,2024-06-30,2024-05-31 09:00:00
A00002575,101991G,CIT,2025,2025,SELF,0,368.24,2025-06-30,2025-05-31 09:00:00
A00002576,101991G,SSC,2020,2020,AUTHORITY,0,37.84,2020-06-15,2020-05-16 09:00:00
A00002577,101991G,SSC,2021,2021,SELF,0,43.97,2021-03-15,2021-02-13 09:00:00
A00002578,101991G,SSC,2022,2022,SELF,0,206.75,2022-06-15,2022-05-16 09:00:00
A00002579,101991G,SSC,2023,2023,AUTHORITY,0,151.09,2023-06-15,2023-05-16 09:00:00
A00002580,101991G,SSC,2024,2024,SELF,0,71.03,2024-03-15,2024-02-14 09:00:00
A00002581,101991G,SSC,2025,2025,SELF,0,142.4,2025-12-15,2025-11-15 09:00:00
A00002582,101995G,CIT,2020,2020,SELF,0,871.89,2020-06-30,2020-05-31 09:00:00
A00002583,101995G,CIT,2021,2021,SELF,0,2842.88,2021-06-30,2021-05-31 09:00:00
A00002584,101995G,CIT,2022,2022,DEFAULT,1,3649.15,2022-06-30,2022-05-31 09:00:00
A00002585,101995G,CIT,2023,2023,SELF,0,4635.26,2023-06-30,2023-05-31 09:00:00
A00002586,101995G,CIT,2024,2024,SELF,0,4429.11,2024-06-30,2024-05-31 09:00:00
A00002587,101995G,CIT,2025,2025,AUTHORITY,0,3192.1,2025-06-30,2025-05-31 09:00:00
A00002588,101995G,FSS,2021,2021,SELF,0,1435.72,2021-06-15,2021-05-16 09:00:00
A00002589,101995G,FSS,2022,2022,SELF,0,2520.96,2022-09-15,2022-08-16 09:00:00
A00002590,101995G,FSS,2023,2023,DEFAULT,0,728.87,2023-03-15,2023-02-13 09:00:00
A00002591,101995G,FSS,2024,2024,SELF,0,4839.23,2024-06-15,2024-05-16 09:00:00
A00002592,101995G,FSS,2025,2025,SELF,0,7342.8,2025-06-15,2025-05-16 09:00:00
A00002593,101995G,VAT,2020,2020,SELF,0,509.01,2020-09-15,2020-08-16 09:00:00
A00002594,101995G,VAT,2021,2021,SELF,0,1063.92,2021-06-15,2021-05-16 09:00:00
A00002595,101995G,VAT,2022,2022,SELF,0,4005.07,2022-12-15,2022-11-15 09:00:00
A00002596,101995G,VAT,2023,2023,SELF,0,3665.31,2023-03-15,2023-02-13 09:00:00
A00002597,101995G,VAT,2024,2024,SELF,0,8618.8,2024-12-15,2024-11-15 09:00:00
A00002598,101995G,VAT,2025,2025,AUTHORITY,0,5800.97,2025-03-15,2025-02-13 09:00:00
A00002599,101995G,CIT,2020,2020,SELF,0,1611.59,2020-06-30,2020-05-31 09:00:00
A00002600,101995G,CIT,2021,2021,SELF,0,249.57,2021-06-30,2021-05-31 09:00:00
A00002601,101995G,CIT,2022,2022,AUTHORITY,0,4480.2,2022-06-30,2022-05-31 09:00:00
A00002602,101995G,CIT,2023,2023,DEFAULT,0,5314.14,2023-06-30,2023-05-31 09:00:00
A00002603,101995G,CIT,2024,2024,DEFAULT,1,6988.79,2024-06-30,2024-05-31 09:00:00
A00002604,101995G,CIT,2025,2025,SELF,0,16612.46,2025-06-30,2025-05-31 09:00:00
A00002605,102004L,VAT,2020,2020,SELF,0,847.39,2020-12-15,2020-11-15 09:00:00
A00002606,102004L,VAT,2021,2021,SELF,0,490.86,2021-12-15,2021-11-15 09:00:00
A00002607,102004L,VAT,2022,2022,SELF,0,655.53,2022-03-15,2022-02-13 09:00:00
A00002608,102004L,VAT,2023,2023,SELF,0,2528.74,2023-06-15,2023-05-16 09:00:00
A00002609,102004L,VAT,2024,2024,SELF,0,3880.11,2024-09-15,2024-08-16 09:00:00
A00002610,102004L,VAT,2025,2025,SELF,0,1668.97,2025-06-15,2025-05-16 09:00:00
A00002611,102004L,CIT,2020,2020,SELF,0,537.99,2020-06-30,2020-05-31 09:00:00
A00002612,102004L,CIT,2021,2021,SELF,0,802.5,2021-06-30,2021-05-31 09:00:00
A00002613,102004L,CIT,2022,2022,SELF,0,445.09,2022-06-30,2022-05-31 09:00:00
A00002614,102004L,CIT,2023,2023,SELF,0,2228.67,2023-06-30,2023-05-31 09:00:00
A00002615,102004L,CIT,2024,2024,AUTHORITY,0,3945.39,2024-06-30,2024-05-31 09:00:00
A00002616,102004L,CIT,2025,2025,SELF,0,2119.8,2025-06-30,2025-05-31 09:00:00
A00002617,102004L,FSS,2021,2021,SELF,0,206.78,2021-12-15,2021-11-15 09:00:00
A00002618,102004L,FSS,2022,2022,SELF,0,544.62,2022-12-15,2022-11-15 09:00:00
A00002619,102004L,FSS,2023,2023,SELF,0,1619.28,2023-06-15,2023-05-16 09:00:00
A00002620,102004L,FSS,2024,2024,SELF,0,2172.83,2024-09-15,2024-08-16 09:00:00
A00002621,102004L,FSS,2025,2025,DEFAULT,0,1549.95,2025-03-15,2025-02-13 09:00:00
A00002622,102013B,CIT,2021,2021,SELF,0,1450.12,2021-06-30,2021-05-31 09:00:00
A00002623,102013B,CIT,2022,2022,SELF,0,791.95,2022-06-30,2022-05-31 09:00:00
A00002624,102013B,CIT,2023,2023,DEFAULT,1,2288.98,2023-06-30,2023-05-31 09:00:00
A00002625,102013B,CIT,2024,2024,AUTHORITY,0,513.9,2024-06-30,2024-05-31 09:00:00
A00002626,102013B,CIT,2025,2025,SELF,0,7979.34,2025-06-30,2025-05-31 09:00:00
A00002627,102013B,PIT,2021,2021,DEFAULT,0,1501.21,2021-06-30,2021-05-31 09:00:00
A00002628,102013B,PIT,2022,2022,SELF,0,135.88,2022-06-30,2022-05-31 09:00:00
A00002629,102013B,PIT,2023,2023,SELF,0,2579.49,2023-06-30,2023-05-31 09:00:00
A00002630,102013B,PIT,2024,2024,SELF,0,3530.98,2024-06-30,2024-05-31 09:00:00
A00002631,102013B,PIT,2025,2025,DEFAULT,0,4240.37,2025-06-30,2025-05-31 09:00:00
A00002632,102020M,CIT,2023,2023,SELF,0,264.78,2023-06-30,2023-05-31 09:00:00
A00002633,102020M,CIT,2024,2024,SELF,0,310.79,2024-06-30,2024-05-31 09:00:00
A00002634,102020M,CIT,2025,2025,SELF,0,615.68,2025-06-30,2025-05-31 09:00:00
A00002635,102027M,CIT,2023,2023,SELF,0,2543.69,2023-06-30,2023-05-31 09:00:00
A00002636,102027M,CIT,2024,2024,SELF,0,1754.23,2024-06-30,2024-05-31 09:00:00
A00002637,102027M,CIT,2025,2025,SELF,0,4952.49,2025-06-30,2025-05-31 09:00:00
A00002638,102027M,VAT,2020,2020,SELF,0,390.51,2020-12-15,2020-11-15 09:00:00
A00002639,102027M,VAT,2021,2021,DEFAULT,0,498.06,2021-12-15,2021-11-15 09:00:00
A00002640,102027M,VAT,2022,2022,AUTHORITY,0,343.33,2022-03-15,2022-02-13 09:00:00
A00002641,102027M,VAT,2023,2023,SELF,0,767.15,2023-03-15,2023-02-13 09:00:00
A00002642,102027M,VAT,2024,2024,SELF,0,736.71,2024-12-15,2024-11-15 09:00:00
A00002643,102027M,VAT,2025,2025,SELF,0,6535.12,2025-06-15,2025-05-16 09:00:00
A00002644,102030B,FSS,2021,2021,SELF,0,1432.43,2021-03-15,2021-02-13 09:00:00
A00002645,102030B,FSS,2022,2022,SELF,0,1046.08,2022-03-15,2022-02-13 09:00:00
A00002646,102030B,FSS,2023,2023,SELF,0,1333.3,2023-12-15,2023-11-15 09:00:00
A00002647,102030B,FSS,2024,2024,AUTHORITY,0,428.73,2024-09-15,2024-08-16 09:00:00
A00002648,102030B,FSS,2025,2025,SELF,0,242.99,2025-09-15,2025-08-16 09:00:00
A00002649,102030B,VAT,2021,2021,SELF,0,1382.95,2021-06-15,2021-05-16 09:00:00
A00002650,102030B,VAT,2022,2022,SELF,0,1133.67,2022-12-15,2022-11-15 09:00:00
A00002651,102030B,VAT,2023,2023,AUTHORITY,0,175.76,2023-06-15,2023-05-16 09:00:00
A00002652,102030B,VAT,2024,2024,SELF,0,814.97,2024-03-15,2024-02-14 09:00:00
A00002653,102030B,VAT,2025,2025,SELF,0,3865.42,2025-06-15,2025-05-16 09:00:00
A00002654,102030B,CIT,2020,2020,SELF,0,824.65,2020-06-30,2020-05-31 09:00:00
A00002655,102030B,CIT,2021,2021,SELF,0,791.26,2021-06-30,2021-05-31 09:00:00
A00002656,102030B,CIT,2022,2022,AUTHORITY,0,1613.47,2022-06-30,2022-05-31 09:00:00
A00002657,102030B,CIT,2023,2023,SELF,0,2215.57,2023-06-30,2023-05-31 09:00:00
A00002658,102030B,CIT,2024,2024,SELF,0,1012.28,2024-06-30,2024-05-31 09:00:00
A00002659,102030B,CIT,2025,2025,SELF,0,6180.12,2025-06-30,2025-05-31 09:00:00
A00002660,102030B,SSC,2020,2020,AUTHORITY,0,499.54,2020-12-15,2020-11-15 09:00:00
A00002661,102030B,SSC,2021,2021,SELF,0,1285.44,2021-06-15,2021-05-16 09:00:00
A00002662,102030B,SSC,2022,2022,DEFAULT,1,1622.38,2022-03-15,2022-02-13 09:00:00
A00002663,102030B,SSC,2023,2023,SELF,0,2033.21,2023-06-15,2023-05-16 09:00:00
A00002664,102030B,SSC,2024,2024,SELF,0,383.0,2024-03-15,2024-02-14 09:00:00
A00002665,102030B,SSC,2025,2025,SELF,0,924.16,2025-06-15,2025-05-16 09:00:00
A00002666,102041M,FSS,2023,2023,SELF,0,2319.29,2023-06-15,2023-05-16 09:00:00
A00002667,102041M,FSS,2024,2024,SELF,0,3634.32,2024-09-15,2024-08-16 09:00:00
A00002668,102041M,FSS,2025,2025,SELF,0,4062.6,2025-03-15,2025-02-13 09:00:00
A00002669,102041M,CIT,2021,2021,SELF,0,117.43,2021-06-30,2021-05-31 09:00:00
A00002670,102041M,CIT,2022,2022,SELF,0,1694.69,2022-06-30,2022-05-31 09:00:00
A00002671,102041M,CIT,2023,2023,SELF,0,1169.29,2023-06-30,2023-05-31 09:00:00
A00002672,102041M,CIT,2024,2024,AUTHORITY,0,2266.65,2024-06-30,2024-05-31 09:00:00
A00002673,102041M,CIT,2025,2025,SELF,0,2584.15,2025-06-30,2025-05-31 09:00:00
A00002674,102041M,CIT,2020,2020,SELF,0,527.32,2020-06-30,2020-05-31 09:00:00
A00002675,102041M,CIT,2021,2021,SELF,0,1436.32,2021-06-30,2021-05-31 09:00:00
A00002676,102041M,CIT,2022,2022,DEFAULT,0,1073.97,2022-06-30,2022-05-31 09:00:00
A00002677,102041M,CIT,2023,2023,SELF,0,1188.57,2023-06-30,2023-05-31 09:00:00
A00002678,102041M,CIT,2024,2024,SELF,0,1459.94,2024-06-30,2024-05-31 09:00:00
A00002679,102041M,CIT,2025,2025,SELF,0,7177.54,2025-06-30,2025-05-31 09:00:00
A00002680,102045A,VAT,2023,2023,SELF,0,358.27,2023-09-15,2023-08-16 09:00:00
A00002681,102045A,VAT,2024,2024,SELF,0,411.88,2024-06-15,2024-05-16 09:00:00
A00002682,102045A,VAT,2025,2025,SELF,0,6834.78,2025-03-15,2025-02-13 09:00:00
A00002683,102055H,CIT,2020,2020,SELF,0,321.09,2020-06-30,2020-05-31 09:00:00
A00002684,102055H,CIT,2021,2021,SELF,0,479.52,2021-06-30,2021-05-31 09:00:00
A00002685,102055H,CIT,2022,2022,DEFAULT,1,200.77,2022-06-30,2022-05-31 09:00:00
A00002686,102055H,CIT,2023,2023,SELF,0,853.31,2023-06-30,2023-05-31 09:00:00
A00002687,102055H,CIT,2024,2024,SELF,0,829.08,2024-06-30,2024-05-31 09:00:00
A00002688,102055H,CIT,2025,2025,AUTHORITY,0,1249.59,2025-06-30,2025-05-31 09:00:00
A00002689,102055H,CIT,2020,2020,AUTHORITY,0,449.18,2020-06-30,2020-05-31 09:00:00
A00002690,102055H,CIT,2021,2021,DEFAULT,0,1466.81,2021-06-30,2021-05-31 09:00:00
A00002691,102055H,CIT,2022,2022,SELF,0,1824.21,2022-06-30,2022-05-31 09:00:00
A00002692,102055H,CIT,2023,2023,SELF,0,705.3,2023-06-30,2023-05-31 09:00:00
A00002693,102055H,CIT,2024,2024,SELF,0,2118.34,2024-06-30,2024-05-31 09:00:00
A00002694,102055H,CIT,2025,2025,SELF,0,7457.16,2025-06-30,2025-05-31 09:00:00
A00002695,102058H,FSS,2022,2022,SELF,0,133.31,2022-09-15,2022-08-16 09:00:00
A00002696,102058H,FSS,2023,2023,SELF,0,49.62,2023-12-15,2023-11-15 09:00:00
A00002697,102058H,FSS,2024,2024,SELF,0,287.62,2024-09-15,2024-08-16 09:00:00
A00002698,102058H,FSS,2025,2025,DEFAULT,0,172.92,2025-12-15,2025-11-15 09:00:00
A00002699,102058H,SSC,2023,2023,SELF,0,179.72,2023-03-15,2023-02-13 09:00:00
A00002700,102058H,SSC,2024,2024,SELF,0,141.68,2024-12-15,2024-11-15 09:00:00
A00002701,102058H,SSC,2025,2025,SELF,0,579.09,2025-03-15,2025-02-13 09:00:00
A00002702,102068H,CIT,2020,2020,SELF,0,983.19,2020-06-30,2020-05-31 09:00:00
A00002703,102068H,CIT,2021,2021,AUTHORITY,0,1250.95,2021-06-30,2021-05-31 09:00:00
A00002704,102068H,CIT,2022,2022,SELF,0,562.75,2022-06-30,2022-05-31 09:00:00
A00002705,102068H,CIT,2023,2023,SELF,0,320.72,2023-06-30,2023-05-31 09:00:00
A00002706,102068H,CIT,2024,2024,AUTHORITY,0,152.98,2024-06-30,2024-05-31 09:00:00
A00002707,102068H,CIT,2025,2025,AUTHORITY,0,4397.25,2025-06-30,2025-05-31 09:00:00
A00002708,102068H,VAT,2023,2023,SELF,0,943.09,2023-12-15,2023-11-15 09:00:00
A00002709,102068H,VAT,2024,2024,SELF,0,3317.57,2024-03-15,2024-02-14 09:00:00
A00002710,102068H,VAT,2025,2025,SELF,0,547.25,2025-09-15,2025-08-16 09:00:00
A00002711,102068H,FSS,2023,2023,SELF,0,1094.71,2023-09-15,2023-08-16 09:00:00
A00002712,102068H,FSS,2024,2024,SELF,0,1053.88,2024-12-15,2024-11-15 09:00:00
A00002713,102068H,FSS,2025,2025,SELF,0,4378.38,2025-03-15,2025-02-13 09:00:00
A00002714,102075L,FSS,2022,2022,SELF,0,4172.04,2022-06-15,2022-05-16 09:00:00
A00002715,102075L,FSS,2023,2023,SELF,0,1560.13,2023-06-15,2023-05-16 09:00:00
A00002716,102075L,FSS,2024,2024,DEFAULT,0,825.39,2024-12-15,2024-11-15 09:00:00
A00002717,102075L,FSS,2025,2025,SELF,0,15031.22,2025-09-15,2025-08-16 09:00:00
A00002718,102075L,CIT,2022,2022,SELF,0,1265.23,2022-06-30,2022-05-31 09:00:00
A00002719,102075L,CIT,2023,2023,SELF,0,557.18,2023-06-30,2023-05-31 09:00:00
A00002720,102075L,CIT,2024,2024,SELF,0,8888.24,2024-06-30,2024-05-31 09:00:00
A00002721,102075L,CIT,2025,2025,SELF,0,8681.43,2025-06-30,2025-05-31 09:00:00
A00002722,102080L,FSS,2021,2021,SELF,0,571.35,2021-09-15,2021-08-16 09:00:00
A00002723,102080L,FSS,2022,2022,SELF,0,917.82,2022-03-15,2022-02-13 09:00:00
A00002724,102080L,FSS,2023,2023,SELF,0,2029.12,2023-03-15,2023-02-13 09:00:00
A00002725,102080L,FSS,2024,2024,AUTHORITY,0,1963.89,2024-06-15,2024-05-16 09:00:00
A00002726,102080L,FSS,2025,2025,SELF,0,321.16,2025-06-15,2025-05-16 09:00:00
A00002727,102080L,SSC,2020,2020,DEFAULT,1,579.39,2020-09-15,2020-08-16 09:00:00
